relative_path,class_label,image_sha256,repeats,device,predicted_class,confidence_median,cnn_total_median_ms,cnn_total_mean_ms,cnn_total_sd_ms,cnn_total_min_ms,cnn_total_max_ms,unet_preprocess_median_ms,unet_preprocess_mean_ms,unet_preprocess_sd_ms,unet_preprocess_min_ms,unet_preprocess_max_ms,unet_inference_median_ms,unet_inference_mean_ms,unet_inference_sd_ms,unet_inference_min_ms,unet_inference_max_ms,unet_save_median_ms,unet_save_mean_ms,unet_save_sd_ms,unet_save_min_ms,unet_save_max_ms,unet_total_median_ms,unet_total_mean_ms,unet_total_sd_ms,unet_total_min_ms,unet_total_max_ms,pipeline_total_median_ms,pipeline_total_mean_ms,pipeline_total_sd_ms,pipeline_total_min_ms,pipeline_total_max_ms,pipeline_throughput_images_per_second
dots/dots_11.png,dots,b03c485817525b96c45b8e5286da06fed5a69c84fdb1095a610a8ca448980166,5,cpu,dots,0.9937454462051392,70.33600000067963,77.24609999968379,16.9919140695165,68.67779999993218,107.60080000000016,19.289699999717413,19.006039999658242,1.2976473513943707,16.995899999528774,20.3044999998383,198.6776000012469,197.49748000067484,13.918425472363396,174.77310000140278,211.99979999983043,34.629099998710444,34.54193999932613,0.5108682447900074,34.02529999948456,35.281700000268756,251.9326000001456,251.04545999965922,13.458694528839658,228.69189999983064,263.08749999770953,322.38089999918884,328.34766000014497,26.691460307527848,297.4151000016718,370.7451000009314,3.1019207403494318
dots/dots_13.png,dots,3d210a136f63aeeabc5f020d3a2c4d4e15ebc3b70be11a6c23dd3041677e93f8,5,cpu,dots,0.6638205647468567,66.88779999967664,74.12969999968482,14.615459123841857,63.54529999953229,98.98330000032729,15.915099998892401,15.736399999877904,2.469887054066225,12.235500000315369,18.582700000479235,201.9693999991432,200.01713999990898,4.914845119333419,194.62620000012976,205.7107000000542,31.483499999012565,31.49516000012227,0.2820389831376059,31.193700000585523,31.824700001379824,251.87900000128138,247.24869999990915,7.020849278398344,238.3451999994577,252.81949999953213,317.67020000006596,321.43529999993916,10.541702502572068,313.8971999997011,339.96859999933804,3.147918816432238
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,5,cpu,dots,0.6761580109596252,66.70239999948535,74.19932000047993,16.83984945865399,64.40010000005714,104.17980000056559,16.7208999991999,16.525759999785805,1.4109845545317634,14.381099999809521,18.023399999947287,204.71460000044317,206.03313999999955,2.56888112966184,203.74339999943913,209.5633999997517,31.810799999220762,32.0575399993686,0.38870657702840733,31.758899998749257,32.613599998512655,253.51690000024973,254.61643999915395,3.3624642166177225,250.90649999947345,259.36969999929715,323.33230000040203,328.87336000021605,15.779099833655922,320.01169999966805,356.9294000008085,3.0927933893358523
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,5,cpu,irregular,0.6082426905632019,63.152000000627595,72.74948000012955,24.78037787615448,55.56539999997767,116.55419999988226,14.609100000598119,15.25154000009934,1.2328582184441355,14.106900000115274,16.690499998730957,202.35739999952784,200.95965999971668,3.4336599282111737,195.39579999946,204.22229999894626,32.763200000772486,41.24025999990408,19.127188070664193,32.273200000418,75.45049999862385,250.24760000087554,257.4514599997201,16.845357855870052,248.90080000113812,287.5367999968148,312.426399999822,330.25932000055036,41.44194006723575,306.9625000007363,404.1617999992013,3.200753841546584
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,5,cpu,irregular,0.8662452101707458,65.28249999973923,69.30337999983749,13.927049966824361,57.28439999984403,92.4230999989959,10.038700000222889,9.679199999663979,0.9919322552798682,8.51429999966058,10.562899999058573,206.8697999984579,213.417639999534,13.936368495004732,201.17780000146013,236.0726999995677,39.56820000166772,39.72406000029878,0.5540977334075595,39.19789999963541,40.474200000971905,256.99059999897145,262.82089999949676,14.594214796716312,250.41440000131843,286.75099999782105,328.10930000050575,332.19085999953677,22.36877520078665,310.9604999990552,358.5791999994399,3.0477648759070792
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,5,cpu,irregular,0.9443580508232117,60.459000000264496,66.41442000000097,14.208700778384502,57.99180000030901,91.72009999929287,9.727000000566477,10.117900000113877,0.7765508257929823,9.500899999693502,11.390300000130082,205.42979999845556,206.98285999969812,5.153555970730302,203.35479999994277,215.88489999885496,30.602799999542185,30.56795999982569,0.14863028834537587,30.40550000150688,30.759399998714798,245.61670000002778,247.6687199996377,4.726389692426001,244.31669999830774,255.9664000000339,306.06319999969855,314.14715999962937,18.796363627155632,304.9375999999029,347.76029999920866,3.2672990415083714
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,5,cpu,irregular,0.8417518734931946,60.46220000098401,65.60807999994722,15.047250891454311,56.48279999877559,92.26179999859596,10.10380000116129,9.836100000393344,0.721318469644009,8.679900000061025,10.591299998850445,203.81629999974393,203.86665999976685,2.2286031779847453,201.0584999989078,206.6037000004144,40.09550000046147,40.101700000377605,0.24412964821678468,39.883800000097835,40.476300000591436,253.11759999931382,253.8044600005378,2.2176844229609634,251.32880000091973,256.6091000007873,312.981299999592,319.4794400002138,14.445152588093082,309.6674000007624,344.70390000024054,3.195079067028297
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,5,cpu,irregular,0.6816096901893616,63.5035000013886,68.1529599998612,14.969594271345143,59.09859999883338,94.66369999972812,10.965599998598918,11.374900000009802,1.0820423647468014,10.410200000478653,13.028199999098433,201.41830000102345,200.43170000026294,1.9912660946777059,198.25440000022354,202.15800000005402,30.716700000994024,30.725480000546668,0.27664653838735653,30.353500000273925,31.12160000091535,243.092799999431,242.5320800008194,1.9222429054403762,239.93669999981648,244.8000000003958,305.08629999894765,310.7512399998086,16.309807352709367,299.7525000009773,339.5524999996269,3.277761079417363
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,5,cpu,lines,0.5373424887657166,73.92820000131906,96.38452000035613,49.49363303270224,73.2529999986582,184.90030000066326,22.371099999872968,23.532540000087465,2.296619867658936,21.493199999895296,26.285399999324,201.26649999838264,197.3050399992644,8.55882036093228,187.7686999996513,206.7072999998345,42.73819999980333,43.78502000035951,2.9192797672548525,41.64400000081514,48.74469999958819,266.13890000044194,264.6225999997114,9.501944363508846,251.99269999939133,275.19089999987045,344.8301000007632,361.0798799993063,51.12127876014626,325.98029999826394,451.10079999903974,2.8999788591476983
irregular/irregular_07.png,irregular,fdbe3dd4a9d5a380097e294edd7a05a494f1b9c0a60b60b09ab4e3f0895f88ea,5,cpu,irregular,0.9995558857917786,92.96489999906044,107.84391999986838,39.11795566790825,87.0969999996305,177.63910000030592,40.54600000017672,41.50388000016392,3.067721307319086,38.013999999748194,45.305900001039845,204.6252000000095,209.4862199999625,13.728082267205286,201.74179999958142,233.91740000079153,33.791500000006636,34.470539999892935,1.809968622600262,33.19749999900523,37.66870000072231,279.37009999914153,285.46064000001934,17.915120550093746,274.03159999994386,316.8920000025537,367.49020000024757,393.3675799999037,56.78720617155242,362.7245999996376,494.61169999995036,2.7211609996656407
