relative_path,class_label,image_sha256,repeat,device,cnn_total_ms,unet_preprocess_ms,unet_inference_ms,unet_save_ms,unet_total_ms,pipeline_total_ms,predicted_class,confidence
dots/dots_13.png,dots,3d210a136f63aeeabc5f020d3a2c4d4e15ebc3b70be11a6c23dd3041677e93f8,3,cpu,63.54529999953229,15.915099998892401,205.7107000000542,31.193700000585523,252.81949999953213,316.42550000105985,dots,0.6638205647468567
dots/dots_13.png,dots,3d210a136f63aeeabc5f020d3a2c4d4e15ebc3b70be11a6c23dd3041677e93f8,4,cpu,65.73860000025888,17.370499999742606,202.68380000015895,31.824700001379824,251.87900000128138,317.67020000006596,dots,0.6638205647468567
dots/dots_13.png,dots,3d210a136f63aeeabc5f020d3a2c4d4e15ebc3b70be11a6c23dd3041677e93f8,5,cpu,66.88779999967664,18.582700000479235,201.9693999991432,31.730299999253475,252.28239999887592,319.21499999953085,dots,0.6638205647468567
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,1,cpu,104.17980000056559,16.7208999991999,204.2080999999598,31.758899998749257,252.68789999790897,356.9294000008085,dots,0.6761580109596252
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,2,cpu,66.70239999948535,17.45200000004843,203.74339999943913,32.32150000076217,253.51690000024973,320.26629999927536,dots,0.6761580109596252
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,3,cpu,66.67010000091977,16.051399999923888,207.93620000040391,32.613599998512655,256.60119999884046,323.33230000040203,dots,0.6761580109596252
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,4,cpu,64.40010000005714,18.023399999947287,209.5633999997517,31.782899999598158,259.36969999929715,323.8271000009263,dots,0.6761580109596252
dots/dots_14.png,dots,b15b0b1b44b09ebc11aae27ae196610cefc26fc978dd012b123d7ae4e2216839,5,cpu,69.04420000137179,14.381099999809521,204.71460000044317,31.810799999220762,250.90649999947345,320.01169999966805,dots,0.6761580109596252
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,1,cpu,116.55419999988226,16.690499998730957,195.39579999946,75.45049999862385,287.5367999968148,404.1617999992013,irregular,0.6082426905632019
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,2,cpu,65.83739999950922,14.370700000654324,202.6757000003272,33.201199999894015,250.24760000087554,316.1511000016617,irregular,0.6082426905632019
