relative_path,true_label,predicted_label,confidence,second_best_label,second_best_probability,confidence_margin,low_confidence_routing,routing,repeat,voronoi_ms,voronoi_status,colorwheel_ms,colorwheel_worker_wall_ms,colorwheel_status,downstream_total_ms,overall_status
irregular/irregular_06.jpeg,irregular,lines,0.5373424887657166,irregular,0.4625939428806305,0.07474854588508606,True,colorwheel,3,,not_applicable,9301.57589999726,11064.861099992413,completed,9301.57589999726,completed
irregular/irregular_07.png,irregular,irregular,0.9995558857917786,lines,0.00044407101813703775,0.9991118147736415,False,none,0,,not_applicable,,,not_applicable,0.0,completed_no_downstream
lines/lines_01.png,lines,irregular,0.9999997615814209,lines,1.840422072518777e-07,0.9999995775392136,False,none,0,,not_applicable,,,not_applicable,0.0,completed_no_downstream
lines/lines_02.png,lines,lines,0.9999152421951294,mixed,8.30967619549483e-05,0.9998321454331744,False,colorwheel,1,,not_applicable,7117.202699999325,8919.953999997233,completed,7117.202699999325,completed
lines/lines_02.png,lines,lines,0.9999152421951294,mixed,8.30967619549483e-05,0.9998321454331744,False,colorwheel,2,,not_applicable,6910.747200003243,8546.53920000419,completed,6910.747200003243,completed
lines/lines_02.png,lines,lines,0.9999152421951294,mixed,8.30967619549483e-05,0.9998321454331744,False,colorwheel,3,,not_applicable,7222.699400008423,9105.856700000004,completed,7222.699400008423,completed
lines/lines_03.png,lines,lines,0.9999998807907104,mixed,7.275939850615032e-08,0.9999998080313119,False,colorwheel,1,,not_applicable,3586.238999996567,5380.220699997153,completed,3586.238999996567,completed
lines/lines_03.png,lines,lines,0.9999998807907104,mixed,7.275939850615032e-08,0.9999998080313119,False,colorwheel,2,,not_applicable,3474.396700010402,5217.767499998445,completed,3474.396700010402,completed
lines/lines_03.png,lines,lines,0.9999998807907104,mixed,7.275939850615032e-08,0.9999998080313119,False,colorwheel,3,,not_applicable,3419.176700001117,5189.802499997313,completed,3419.176700001117,completed
lines/lines_04.png,lines,lines,0.9993066787719727,mixed,0.0006576110608875751,0.9986490677110851,False,colorwheel,1,,not_applicable,4545.944400000735,6424.817899998743,completed,4545.944400000735,completed
lines/lines_04.png,lines,lines,0.9993066787719727,mixed,0.0006576110608875751,0.9986490677110851,False,colorwheel,2,,not_applicable,4622.430999996141,6445.243100009975,completed,4622.430999996141,completed
lines/lines_04.png,lines,lines,0.9993066787719727,mixed,0.0006576110608875751,0.9986490677110851,False,colorwheel,3,,not_applicable,4453.5144999972545,6304.177499987418,completed,4453.5144999972545,completed
lines/lines_05.png,lines,lines,0.9995525479316711,mixed,0.0004434387374203652,0.9991091091942508,False,colorwheel,1,,not_applicable,2843.724699996528,4687.128600009601,completed,2843.724699996528,completed
lines/lines_05.png,lines,lines,0.9995525479316711,mixed,0.0004434387374203652,0.9991091091942508,False,colorwheel,2,,not_applicable,2755.422499991255,4456.479400003445,completed,2755.422499991255,completed
lines/lines_05.png,lines,lines,0.9995525479316711,mixed,0.0004434387374203652,0.9991091091942508,False,colorwheel,3,,not_applicable,2817.137599995476,4664.56589999143,completed,2817.137599995476,completed
lines/lines_06.png,lines,lines,0.9918842315673828,mixed,0.007957489229738712,0.9839267423376441,False,colorwheel,1,,not_applicable,4015.9230999997817,5883.801699994365,completed,4015.9230999997817,completed
lines/lines_06.png,lines,lines,0.9918842315673828,mixed,0.007957489229738712,0.9839267423376441,False,colorwheel,2,,not_applicable,3786.0886999987997,5436.781299998984,completed,3786.0886999987997,completed
lines/lines_06.png,lines,lines,0.9918842315673828,mixed,0.007957489229738712,0.9839267423376441,False,colorwheel,3,,not_applicable,3957.3054000065895,5661.349000001792,completed,3957.3054000065895,completed
lines/lines_07.png,lines,lines,0.985153317451477,mixed,0.007171405479311943,0.9779819119721651,False,colorwheel,1,,not_applicable,3561.8669000105,5130.681199996616,completed,3561.8669000105,completed
lines/lines_07.png,lines,lines,0.985153317451477,mixed,0.007171405479311943,0.9779819119721651,False,colorwheel,2,,not_applicable,3528.406099998392,5292.889899996226,completed,3528.406099998392,completed
lines/lines_07.png,lines,lines,0.985153317451477,mixed,0.007171405479311943,0.9779819119721651,False,colorwheel,3,,not_applicable,3629.232699997374,5386.077799994382,completed,3629.232699997374,completed
lines/lines_08.png,lines,lines,0.9986419081687927,mixed,0.0010799020528793335,0.9975620061159134,False,colorwheel,1,,not_applicable,3990.1280000049155,5772.779799997807,completed,3990.1280000049155,completed
lines/lines_08.png,lines,lines,0.9986419081687927,mixed,0.0010799020528793335,0.9975620061159134,False,colorwheel,2,,not_applicable,3944.773499999428,5720.109800007776,completed,3944.773499999428,completed
lines/lines_08.png,lines,lines,0.9986419081687927,mixed,0.0010799020528793335,0.9975620061159134,False,colorwheel,3,,not_applicable,4154.826600002707,6654.596099993796,completed,4154.826600002707,completed
lines/lines_09.png,lines,lines,0.7682480216026306,mixed,0.22215767204761505,0.5460903495550156,False,colorwheel,1,,not_applicable,3871.869599999627,5722.347599992645,completed,3871.869599999627,completed
lines/lines_09.png,lines,lines,0.7682480216026306,mixed,0.22215767204761505,0.5460903495550156,False,colorwheel,2,,not_applicable,3627.2974999883445,5480.677899991861,completed,3627.2974999883445,completed
lines/lines_09.png,lines,lines,0.7682480216026306,mixed,0.22215767204761505,0.5460903495550156,False,colorwheel,3,,not_applicable,3842.5016999972286,5612.50880001171,completed,3842.5016999972286,completed
lines/lines_10.png,lines,lines,0.9997170567512512,mixed,0.00021204695804044604,0.9995050097932108,False,colorwheel,1,,not_applicable,2744.5540000044275,4562.080100004096,completed,2744.5540000044275,completed
lines/lines_10.png,lines,lines,0.9997170567512512,mixed,0.00021204695804044604,0.9995050097932108,False,colorwheel,2,,not_applicable,2701.8958999979077,4518.333500003791,completed,2701.8958999979077,completed
lines/lines_10.png,lines,lines,0.9997170567512512,mixed,0.00021204695804044604,0.9995050097932108,False,colorwheel,3,,not_applicable,2747.6401000021724,4482.200700003887,completed,2747.6401000021724,completed
lines/lines_11.png,lines,lines,0.9998757839202881,mixed,9.537096048006788e-05,0.999780412959808,False,colorwheel,1,,not_applicable,3185.6496000109473,5037.404599992442,completed,3185.6496000109473,completed
lines/lines_11.png,lines,lines,0.9998757839202881,mixed,9.537096048006788e-05,0.999780412959808,False,colorwheel,2,,not_applicable,3078.6869000003207,4970.680500002345,completed,3078.6869000003207,completed
lines/lines_11.png,lines,lines,0.9998757839202881,mixed,9.537096048006788e-05,0.999780412959808,False,colorwheel,3,,not_applicable,3179.651599988574,5024.656100009452,completed,3179.651599988574,completed
lines/lines_12.png,lines,lines,0.9999990463256836,mixed,8.571490184294817e-07,0.9999981891766652,False,colorwheel,1,,not_applicable,2319.5426000020234,4191.576299999724,completed,2319.5426000020234,completed
lines/lines_12.png,lines,lines,0.9999990463256836,mixed,8.571490184294817e-07,0.9999981891766652,False,colorwheel,2,,not_applicable,2478.2643000071403,4289.4095000083325,completed,2478.2643000071403,completed
lines/lines_12.png,lines,lines,0.9999990463256836,mixed,8.571490184294817e-07,0.9999981891766652,False,colorwheel,3,,not_applicable,2380.6405999930575,4074.716700008139,completed,2380.6405999930575,completed
lines/lines_13.png,lines,lines,0.9999980926513672,mixed,1.9343158328410937e-06,0.9999961583355343,False,colorwheel,1,,not_applicable,2341.380099998787,4216.905399996904,completed,2341.380099998787,completed
lines/lines_13.png,lines,lines,0.9999980926513672,mixed,1.9343158328410937e-06,0.9999961583355343,False,colorwheel,2,,not_applicable,2386.0308000002988,4145.574399997713,completed,2386.0308000002988,completed
lines/lines_13.png,lines,lines,0.9999980926513672,mixed,1.9343158328410937e-06,0.9999961583355343,False,colorwheel,3,,not_applicable,2442.575399996713,4177.07910000172,completed,2442.575399996713,completed
lines/lines_14.png,lines,lines,0.9999998807907104,mixed,1.1727701831887316e-07,0.9999997635136921,False,colorwheel,1,,not_applicable,1908.787599997595,3801.1876000091434,completed,1908.787599997595,completed
lines/lines_14.png,lines,lines,0.9999998807907104,mixed,1.1727701831887316e-07,0.9999997635136921,False,colorwheel,2,,not_applicable,1858.5126999969361,3668.1837999931304,completed,1858.5126999969361,completed
lines/lines_14.png,lines,lines,0.9999998807907104,mixed,1.1727701831887316e-07,0.9999997635136921,False,colorwheel,3,,not_applicable,1476.1919000011403,3018.1768000038574,completed,1476.1919000011403,completed
lines/lines_15.png,lines,lines,0.9979233741760254,mixed,0.0020080693066120148,0.9959153048694134,False,colorwheel,1,,not_applicable,1398.0643000104465,3178.2808999996632,completed,1398.0643000104465,completed
lines/lines_15.png,lines,lines,0.9979233741760254,mixed,0.0020080693066120148,0.9959153048694134,False,colorwheel,2,,not_applicable,1376.8148999952246,3219.5763000054285,completed,1376.8148999952246,completed
lines/lines_15.png,lines,lines,0.9979233741760254,mixed,0.0020080693066120148,0.9959153048694134,False,colorwheel,3,,not_applicable,1398.397600001772,3145.660800000769,completed,1398.397600001772,completed
lines/lines_16.png,lines,lines,0.9999986886978149,mixed,1.1758110076698358e-06,0.9999975128868073,False,colorwheel,1,,not_applicable,1396.3828999985708,3101.482500002021,completed,1396.3828999985708,completed
lines/lines_16.png,lines,lines,0.9999986886978149,mixed,1.1758110076698358e-06,0.9999975128868073,False,colorwheel,2,,not_applicable,1328.9698000007775,2817.374700010987,completed,1328.9698000007775,completed
lines/lines_16.png,lines,lines,0.9999986886978149,mixed,1.1758110076698358e-06,0.9999975128868073,False,colorwheel,3,,not_applicable,1345.9548999962863,2851.688599999761,completed,1345.9548999962863,completed
lines/lines_17.png,lines,lines,0.9999960660934448,mixed,3.4265003705513664e-06,0.9999926395930743,False,colorwheel,1,,not_applicable,3271.2490999983856,4860.773399996106,completed,3271.2490999983856,completed
lines/lines_17.png,lines,lines,0.9999960660934448,mixed,3.4265003705513664e-06,0.9999926395930743,False,colorwheel,2,,not_applicable,2909.5407999993768,4622.963300003903,completed,2909.5407999993768,completed
lines/lines_17.png,lines,lines,0.9999960660934448,mixed,3.4265003705513664e-06,0.9999926395930743,False,colorwheel,3,,not_applicable,3268.783599996823,5045.448500008206,completed,3268.783599996823,completed
lines/lines_18.png,lines,mixed,0.6146520376205444,lines,0.29940810799598694,0.3152439296245575,False,voronoi+colorwheel,1,8905.027200002223,completed,2778.343300000415,4348.853699993924,completed,11683.370500002638,completed
