mask,width,height,foreground_fraction,original_native_orientation_angle_deg,fixed_native_orientation_angle_deg,axial_orientation_difference_deg,dimensions_match,fixed_clusters_requested,fixed_clusters_used,fixed_cluster_pixel_fractions_json,fixed_components_at_least_15_pixels,controlled_colorwheel_ssim,controlled_colorwheel_mae,controlled_colorwheel_psnr_db,controlled_colorwheel_exact_pixel_fraction,controlled_one_phase_ssim,controlled_one_phase_mae,controlled_one_phase_psnr_db,controlled_one_phase_exact_pixel_fraction,controlled_one_phase_foreground_mae,native_colorwheel_ssim,native_one_phase_ssim,native_one_phase_foreground_mae,original_background_white_fraction,fixed_background_white_fraction,controlled_transform_pass,technical_pass,interpretation_note,worker_wall_seconds
lines_12_mask.png,446,456,0.10655141216269373,22.77647713523904,70.03776562916688,47.26128849392784,True,8,8,"[0.2739732348869405, 0.2756806645131518, 0.04347023534840794, 0.06479003230272266, 0.05551453622519612, 0.2197046608214121, 0.020396862021227504, 0.046469773880941395]",154,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.1185576897120294,0.8681552456594567,115.82765728349484,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,70.6113891999994
lines_13_mask.png,436,482,0.15688644409760555,-2.3057017405219002,54.85707881770142,57.16278055822332,True,8,8,"[0.1248710949347892, 0.3916894146193509, 0.15365483773127087, 0.019684561722778285, 0.06924476797088262, 0.04743706399757355, 0.08240824992417349, 0.11101000909918107]",415,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.01740667636867974,0.7529342118137899,134.21064604185622,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,5.167141900019487
lines_14_mask.png,434,480,0.022124615975422427,-5.030157098826276,62.00742751445526,67.03758461328154,True,8,8,"[0.3037535257105663, 0.08765458884790626, 0.3126491646778043, 0.006725970926448254, 0.030375352571056627, 0.0351486222607941, 0.050770232154480364, 0.1729225428509438]",64,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,-0.037022654611682415,0.952411076696424,139.36399797497648,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,4.614141500002006
lines_15_mask.png,278,266,0.09449883702060907,6.6312625370778004,85.43870582927306,78.80744329219526,True,8,8,"[0.3314253005151689, 0.23125357756153406, 0.1644247281053234, 0.05037206639954207, 0.06754436176302232, 0.07570120206067545, 0.04736691471093303, 0.0319118488838008]",94,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,-0.11194787537226208,0.748151501369407,149.05414043121542,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,3.781677999999374
lines_16_mask.png,258,258,0.5071510125593414,51.33849518567354,-34.75272402973605,86.09121921540958,True,8,8,"[0.10219799751170093, 0.3389418804431542, 0.17992772083654246, 0.0707980330588305, 0.12592570649920018, 0.09171159428876119, 0.0346584513300551, 0.05583861603175544]",431,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,-0.3784666626339355,0.28211991946255915,161.47670675592946,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,3.817664700007299
Mixed_03_mask.png,207,207,0.19972461434339192,4.120674593443189,73.61568858398118,69.495013990538,True,8,8,"[0.11346108903949521, 0.2210796915167095, 0.3917971488665576, 0.05842486562280907, 0.03470437017994859, 0.022201448936667447, 0.1096050479083898, 0.04872633792942276]",78,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,-0.36370798682525635,0.4725792384966607,160.2541092155488,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,3.6014231000153814
Mixed_04_mask.png,222,222,0.25099423748072397,7.053714063617766,-74.05530617736397,81.10902024098175,True,8,8,"[0.2952303961196443, 0.149232012934519, 0.06337914308811642, 0.03751010509296686, 0.17550525464834277, 0.041632983023443815, 0.15812449474535165, 0.0793856103476152]",143,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,-0.48649347404447196,0.31410339247629343,188.42535704661816,1.0,1.0,True,True,Controlled metrics compare the core transform with an identical orientation origin. Native differences include the intentional orientation-estimator correction. The final eight-cluster output is validated structurally rather than compared to the legacy hardcoded four-cluster result.,3.654465600004187
