relative_path,true_label,manifest_predicted_label,runtime_predicted_label,routing,expected_batch_repeats,successful_batch_repeats,prediction_matches_manifest_all_runs,confidence_median,cnn_median_ms,cnn_mean_ms,cnn_sd_ms,cnn_minimum_ms,cnn_maximum_ms,unet_preprocess_median_ms,unet_preprocess_mean_ms,unet_preprocess_sd_ms,unet_preprocess_minimum_ms,unet_preprocess_maximum_ms,unet_inference_median_ms,unet_inference_mean_ms,unet_inference_sd_ms,unet_inference_minimum_ms,unet_inference_maximum_ms,unet_save_median_ms,unet_save_mean_ms,unet_save_sd_ms,unet_save_minimum_ms,unet_save_maximum_ms,unet_total_median_ms,unet_total_mean_ms,unet_total_sd_ms,unet_total_minimum_ms,unet_total_maximum_ms,voronoi_median_ms,voronoi_mean_ms,voronoi_sd_ms,voronoi_minimum_ms,voronoi_maximum_ms,colorwheel_median_ms,colorwheel_mean_ms,colorwheel_sd_ms,colorwheel_minimum_ms,colorwheel_maximum_ms,full_pipeline_median_ms,full_pipeline_mean_ms,full_pipeline_sd_ms,full_pipeline_minimum_ms,full_pipeline_maximum_ms,status
irregular/irregular_04.png,irregular,irregular,irregular,none,3,3,True,0.8417518734931946,57.562500005587935,57.23023333606155,0.7806672464456745,56.33839999791235,57.789800004684366,7.147800002712756,7.56780000422926,1.2423390897434645,6.589900003746152,8.965700006228872,200.5963999981759,204.65776666727228,7.319773147735268,200.26909999432974,213.10780000931118,39.8873999947682,40.03999999743731,0.2699596918886798,39.88089998892974,40.35170000861399,248.09590000950266,252.26556666893885,8.423734353922548,246.73989998700563,261.96090001030825,,,,,,,,,,,353.7840000062715,360.9331333379184,12.859900400636027,353.2363000122132,375.77909999527037,completed
irregular/irregular_05.png,irregular,irregular,irregular,none,3,3,True,0.6816096901893616,62.51509999856353,62.62550000489379,3.6746440232950017,59.007300005760044,66.3541000103578,9.940999996615574,9.903933329042047,1.9919586727897234,7.893699992564507,11.877099997946061,200.1695000071777,201.58893333670372,4.196719346787194,198.28599999891594,206.31130000401754,30.998499991255812,31.395933333745536,0.7864642835690938,30.887500004610047,32.30180000537075,242.41230000916403,242.8887999994913,6.073884357286373,237.0671999960905,249.1868999932194,,,,,,,,,,,369.13340000319295,362.9461333378761,11.046334491649326,350.19280000415165,369.5122000062838,completed
irregular/irregular_06.jpeg,irregular,lines,lines,colorwheel,3,3,True,0.5373424887657166,77.27520000480581,76.57759999953366,1.2693830356133788,75.11239999439567,77.34519999939948,22.972300008405,23.60166667009859,1.300479656163213,22.735600010491908,25.097099991398863,207.2693999944022,206.54163333044076,1.6237597791166374,204.68130000517704,207.67419999174308,44.229599996469915,47.460199993414186,7.468259346961787,42.1510999876773,55.99989999609534,274.0079999930458,277.60349999395356,7.669034271007187,272.3927999904845,286.4096999983303,,,,,,9769.030499999644,9627.829666666608,372.05197464237386,9205.847100005485,9908.611399994697,10167.100299993763,10029.659566668366,378.19641361606006,9601.961400010623,10319.917000000714,completed
irregular/irregular_07.png,irregular,irregular,irregular,none,3,3,True,0.9995558857917786,119.83680000412278,119.26683333877008,5.566777165412932,113.43700000725221,124.52670000493526,42.49949999211822,43.92029999386674,2.81379365670817,42.1001999930013,47.16119999648072,247.86020000465214,246.07216667209286,10.839029616185202,234.45030000584666,255.9060000057798,37.03829999722075,36.95769999952366,0.2975044676529289,36.62820000317879,37.20659999817144,327.1669999958249,326.95016666548327,12.855021624803182,313.9880999951856,339.6954000054393,,,,,,,,,,,528.0788999953074,519.7555333288619,26.08363333962612,490.5259999941336,540.6616999971448,completed
lines/lines_01.png,lines,irregular,irregular,none,3,3,True,0.9999997615814209,95.65190000284929,95.86000000611723,1.0078933118055515,94.97240000928286,96.95570000621956,26.589200002490543,25.558533336152323,1.8049484114796268,23.474400004488416,26.61200000147801,249.16910000320058,248.5680333338678,2.660225228188904,245.65870000515133,250.87629999325145,34.595599994645454,34.65430000020812,0.22837970689279813,34.46100000292063,34.90630000305828,310.2421000075992,308.78086667022825,4.205748421232408,304.039400012698,312.06109999038745,,,,,,,,,,,449.7752000024775,450.68323333301424,10.444994447713473,440.7218999986071,461.55259999795817,completed
lines/lines_02.png,lines,lines,lines,colorwheel,3,3,True,0.9999152421951294,106.33219999726862,103.85746666967559,9.876536143404044,92.97890000743791,112.26130000432022,34.95400000247173,34.87006667031286,1.2217642036490108,33.60850000171922,36.04770000674762,202.85169999988284,216.75233333856644,27.97773059405037,198.44730000477284,248.95800001104362,37.2648000047775,37.2726333346994,1.2187688834969803,36.05779999634251,38.49530000297818,276.16420001140796,288.8950333435787,29.300291010362507,268.1136000028346,322.40730001649354,,,,,,7322.379699995508,7317.454433335418,80.26661297507809,7234.838600008516,7395.1450000022305,7745.698499988066,7757.542333327971,52.211474273383125,7712.27020000515,7814.658299990697,completed
lines/lines_03.png,lines,lines,lines,colorwheel,3,3,True,0.9999998807907104,94.28150000167079,98.8349333347287,9.338398949546075,92.64669999538455,109.57660000713076,19.630899987532757,20.468166660672676,2.1399862555146516,18.873399996664375,22.90019999782089,253.81759999436326,255.56866666981173,5.796097779940666,250.850000011269,262.03840000380296,33.23989998898469,33.27240000362508,0.4060267110692321,32.883600011700764,33.69370001018979,305.5746000027284,309.3092333341095,7.712841127864629,304.17460000899155,318.17849999060854,,,,,,3860.826400006772,3747.069933335297,239.73590809558678,3471.6329999937443,3908.750400005374,4330.592700003763,4207.327900003293,238.44647375661035,3932.4794999993173,4358.911500006798,completed
lines/lines_04.png,lines,lines,lines,colorwheel,3,3,True,0.9993066787719727,102.22960000101011,104.88933333059929,4.696276275856355,102.1265999879688,110.31180000281893,24.566599997342564,25.949166670519237,2.8717630548866784,24.0302000020165,29.25070001219865,253.94589999632444,262.1517999990222,29.67552562605509,237.44270000315737,295.0667999975849,33.819099990068935,33.9290999933534,0.684461711127368,33.30629999982193,34.66189999016933,312.6379999885103,322.03006666289485,31.95036859240049,295.82839999056887,357.6238000096055,,,,,,4932.38630000269,4973.351799999364,115.22436138764056,4884.2078000016045,5103.461299993796,5438.615899998695,5465.692666664836,108.79574543500333,5372.992399992654,5585.469700003159,completed
lines/lines_05.png,lines,lines,lines,colorwheel,3,3,True,0.9995525479316711,89.78639999986626,93.1139666645322,6.080591156508735,89.42340000066906,100.13209999306127,16.143800006830133,16.66036666817187,1.3021109609787636,15.695800000685267,18.14149999700021,248.26930000563152,242.01083333658366,14.13160622932894,225.83070000109728,251.93250000302214,33.81430001172703,33.59720000783758,0.5435055739082659,32.97870000824332,33.99860000354238,297.96370000985917,292.2684000125931,12.636578045613138,277.7865000098245,301.0550000180956,,,,,,3354.502100002719,3364.8384333355352,116.32912142244723,3254.0223999967566,3485.99080000713,3820.782099995995,3825.268166663591,70.44261557277856,3757.17579999764,3897.8465999971377,completed
lines/lines_06.png,lines,lines,lines,colorwheel,3,3,True,0.9918842315673828,109.11780000606086,106.32883333892096,5.656270500231449,99.81970000080764,110.04900000989437,23.288700002012774,23.45183333090972,1.5212742869470508,22.018699994077906,25.048099996638484,255.0008000107482,264.74109999738477,20.67757927015025,250.73249998968095,288.4899999917252,35.61579999222886,35.29796665922428,1.078467007946535,34.09629999077879,36.1817999946652,311.1157999956049,323.4908999875188,22.229495663365768,310.2029999863589,349.15389998059254,,,,,,4338.932400001795,4384.402233331154,172.31683226627956,4239.379999999073,4574.894299992593,4822.251799996593,4883.446799998637,157.67499999304937,4765.542499997537,5062.546100001782,completed
lines/lines_07.png,lines,lines,lines,colorwheel,3,3,True,0.985153317451477,98.06420000677463,98.19623333654211,0.4590199457649686,97.81769999244716,98.70680001040455,22.082299998146482,21.790066666047398,1.3488060472174948,20.319100003689528,22.96879999630619,278.6657999968156,278.29269999832223,23.85353850519311,254.2548000055831,301.95749999256805,41.94860000279732,42.056699996464886,0.4984209106612517,41.621199998189695,42.60029998840764,344.23489998152945,342.13946666083456,24.96269840134053,316.1951000074623,365.98839999351185,,,,,,3982.232700000168,3973.786766665095,24.129040220553534,3946.5701000008266,3992.557499994291,4500.979500007816,4482.9288666708935,41.751842785611395,4435.188600007677,4512.618499997188,completed
